301,"[373, 176, 374, 19, 375, 205, 376, 377, 124, 378, 379, 380, 177, 18, 19, 22, 4, 1904]"
2641,"[1761, 88, 177, 19, 332, 4, 1904]"
669,"[23, 716, 19, 170, 9, 717, 610, 173, 698, 19, 718, 4, 1904]"
2652,"[928, 38, 22, 319, 602, 75, 124, 1769, 1770, 19, 319, 1234, 19, 1771, 12, 4, 1904]"
2061,"[1463, 407, 19, 579, 177, 19, 405, 124, 322, 159, 12, 4, 1904]"
1132,"[441, 23, 351, 19, 170, 984, 1000, 128, 19, 28, 4, 1904]"
670,"[319, 47, 719, 720, 721, 19, 722, 170, 243, 619, 108, 18, 177, 19, 252, 15, 4, 1904]"
2502,"[9, 630, 177, 19, 442, 18, 443, 19, 1691, 1468, 1566, 19, 1119, 1692, 122, 247, 1569, 134, 19, 94, 124, 134, 1075, 898, 1427, 37, 19, 14, 8, 4, 1904]"
513,"[598, 599, 18, 600, 19, 557, 601, 602, 19, 603, 66, 603, 574, 19, 28, 4, 1904]"
695,"[41, 23, 743, 26, 19, 14, 183, 253, 744, 19, 8, 4, 1904]"
226,"[91, 88, 6, 18, 19, 129, 71, 296, 19, 229, 47, 15, 4, 1904]"
1950,"[1413, 183, 1414, 358, 18, 350, 128, 19, 44, 1415, 22, 4, 1904]"
1803,"[319, 28, 264, 19, 9, 183, 460, 264, 1346, 19, 28, 4, 1904]"
2103,"[518, 19, 236, 390, 447, 19, 1499, 1500, 331, 19, 28, 220, 4, 1904]"
521,"[23, 357, 618, 19, 430, 619, 177, 19, 43, 18, 620, 19, 27, 39, 399, 8, 4, 1904]"
2914,"[372, 1650, 68, 19, 170, 360, 1664, 431, 19, 200, 201, 19, 43, 18, 372, 19, 78, 4, 1904]"
2370,"[51, 43, 183, 1234, 19, 1643, 1644, 124, 15, 4, 1904]"
2615,"[9, 1753, 1538, 18, 615, 1754, 19, 38, 1755, 1756, 147, 99, 1538, 18, 19, 27, 1697, 832, 431, 19, 30, 833, 1343, 155, 19, 15, 4, 1904]"
2392,"[351, 319, 99, 177, 18, 19, 43, 18, 130, 19, 38, 691, 43, 75, 18, 159, 19, 15, 4, 1904]"
2872,"[9, 183, 1848, 122, 220, 1086, 1849, 19, 27, 15, 4, 1904]"
1934,"[1400, 503, 124, 330, 331, 43, 22, 19, 129, 1401, 1402, 711, 28, 4, 1904]"
2544,"[134, 204, 632, 22, 220, 1566, 19, 1069, 1720, 1721, 19, 282, 1722, 15, 4, 1904]"
101,"[160, 161, 162, 163, 164, 44, 58, 56, 19, 2, 165, 4, 1904]"
2528,"[27, 43, 183, 503, 253, 1710, 19, 405, 1711, 28, 4, 1904]"
2387,"[275, 55, 183, 547, 18, 151, 847, 19, 15, 4, 1904]"
2090,"[23, 351, 19, 1487, 1488, 236, 124, 52, 1489, 19, 1490, 1491, 1492, 19, 28, 4, 1904]"
614,"[638, 19, 320, 169, 18, 167, 19, 28, 18, 663, 664, 19, 15, 4, 1904]"
2892,"[1861, 124, 598, 38, 129, 2, 37, 19, 28, 4, 1904]"
682,"[729, 231, 128, 730, 22, 19, 14, 43, 430, 731, 732, 19, 27, 15, 4, 1904]"
2237,"[126, 137, 138, 19, 170, 1043, 108, 18, 177, 1569, 134, 19, 22, 4, 1904]"
844,"[832, 350, 837, 18, 838, 19, 312, 839, 840, 841, 19, 43, 31, 441, 128, 18, 19, 27, 22, 4, 1904]"
582,"[644, 610, 645, 621, 646, 171, 88, 128, 19, 647, 238, 320, 15, 4, 1904]"
2663,"[1780, 372, 253, 360, 1030, 69, 226, 1781, 19, 342, 383, 4, 1904]"
84,"[116, 117, 19, 118, 119, 120, 121, 122, 123, 124, 125, 19, 126, 43, 127, 128, 18, 19, 27, 44, 129, 2, 79, 19, 28, 4, 1904]"
1896,"[170, 231, 1266, 18, 431, 19, 641, 441, 12, 4, 1904]"
1021,"[229, 19, 917, 47, 922, 923, 19, 924, 130, 400, 159, 12, 4, 1904]"
455,"[170, 509, 510, 19, 511, 307, 483, 431, 19, 2, 15, 4, 1904]"
1467,"[1230, 60, 1229, 1231, 1232, 19, 6, 183, 1233, 28, 19, 27, 11, 4, 1904]"
516,"[60, 557, 124, 233, 6, 18, 612, 19, 489, 55, 613, 19, 44, 15, 4, 1904]"
515,"[60, 607, 608, 19, 6, 18, 19, 407, 609, 610, 611, 190, 19, 15, 4, 1904]"
1851,"[9, 231, 1353, 1354, 19, 951, 1340, 18, 1210, 19, 641, 1355, 124, 147, 11, 4, 1904]"
2813,"[9, 1043, 1650, 610, 1144, 431, 19, 1824, 31, 124, 970, 15, 4, 1904]"
1820,"[30, 18, 1098, 19, 319, 182, 88, 1347, 1348, 128, 19, 39, 183, 12, 4, 1904]"
2871,"[325, 500, 1292, 652, 19, 170, 1229, 1846, 1847, 128, 19, 33, 183, 282, 217, 19, 28, 4, 1904]"
856,"[537, 834, 846, 6, 847, 18, 50, 19, 312, 44, 2, 352, 158, 19, 158, 350, 848, 622, 19, 44, 28, 4, 1904]"
850,"[242, 253, 843, 844, 277, 550, 381, 319, 124, 845, 19, 319, 737, 19, 14, 11, 4, 1904]"
2046,"[245, 140, 1457, 386, 1190, 757, 355, 18, 19, 5, 1458, 28, 431, 19, 27, 22, 360, 12, 4, 1904]"
2623,"[351, 19, 832, 1468, 18, 431, 19, 15, 4, 1904]"
1430,"[1183, 1184, 829, 19, 170, 212, 1185, 1186, 218, 19, 126, 43, 183, 1187, 306, 19, 1188, 2, 128, 8, 4, 1904]"
16,"[29, 30, 18, 31, 32, 19, 33, 13, 34, 35, 19, 9, 10, 27, 36, 37, 19, 38, 39, 13, 12, 4, 1904]"
215,"[285, 286, 94, 287, 19, 65, 288, 4, 1904]"
477,"[275, 55, 525, 44, 526, 527, 528, 19, 529, 18, 530, 19, 531, 532, 19, 533, 385, 4, 1904]"
2910,"[245, 1189, 1871, 26, 19, 51, 43, 1872, 124, 88, 1873, 276, 1874, 19, 39, 1875, 15, 4, 1904]"
519,"[69, 399, 22, 158, 614, 110, 615, 616, 617, 19, 282, 3, 4, 1904]"
1823,"[183, 98, 19, 294, 1349, 18, 19, 319, 714, 37, 19, 11, 4, 1904]"
87,"[135, 130, 38, 136, 37, 19, 14, 28, 4, 1904]"
2365,"[170, 212, 128, 18, 19, 177, 33, 183, 19, 78, 4, 1904]"
25,"[60, 61, 44, 62, 63, 19, 64, 65, 66, 4, 1904]"
2922,"[60, 360, 47, 597, 372, 19, 218, 1777, 945, 1877, 1585, 383, 19, 38, 205, 158, 90, 12, 4, 1904]"
482,"[537, 134, 350, 253, 538, 238, 539, 540, 19, 6, 183, 168, 28, 541, 19, 14, 11, 4, 1904]"
2979,"[351, 19, 170, 1902, 68, 19, 1475, 18, 1903, 19, 15, 4, 1904]"
96,"[60, 145, 6, 18, 19, 44, 156, 12, 4, 1904]"
